op_id,op_name,op_str,sim_start,ana_start,delta_start,sim_end,ana_end,delta_end,sim_duration,ana_duration,delta_duration,sim_tiles,ana_N_fire,sim_avg_tile_dur,ana_T_fire,ana_OCI,ana_OTI,ana_ICI,ana_ICD,ana_fto
43,LinearOffChipLoadRef,LinearOffChipLoadRef_43 (rank=0),4139.0,582,-3557.0,196196.0,197214,1018.0,192057.0,196632,4575.0,8.0,8,24007.125,0,24579,24579,512,0,25161
44,LinearOffChipLoadRef,LinearOffChipLoadRef_44 (rank=0),4135.0,582,-3553.0,186092.0,197214,11122.0,181957.0,196632,14675.0,8.0,8,22744.625,0,24579,24579,512,0,25161
45,Flatten,"Flatten_45 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
46,Flatten,"Flatten_46 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
47,Flatten,"Flatten_47 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
48,Flatten,"Flatten_48 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
49,Flatten,"Flatten_49 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
50,Flatten,"Flatten_50 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
51,Flatten,"Flatten_51 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
52,Flatten,"Flatten_52 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
53,BinaryMap,BinaryMap_53 (fn: Matmul),28726.0,25161,-3565.0,217172.0,213598,-3574.0,188446.0,188437,-9.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
54,BinaryMap,BinaryMap_54 (fn: Matmul),28596.0,25161,-3435.0,195458.0,213598,18140.0,166862.0,188437,21575.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
55,BinaryMap,BinaryMap_55 (fn: Matmul),28618.0,25161,-3457.0,209354.0,213598,4244.0,180736.0,188437,7701.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
56,BinaryMap,BinaryMap_56 (fn: Matmul),28608.0,25161,-3447.0,198938.0,213598,14660.0,170330.0,188437,18107.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
57,BinaryMap,BinaryMap_57 (fn: Matmul),28720.0,25161,-3559.0,217088.0,213598,-3490.0,188368.0,188437,69.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
58,BinaryMap,BinaryMap_58 (fn: Matmul),28606.0,25161,-3445.0,197744.0,213598,15854.0,169138.0,188437,19299.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
59,BinaryMap,BinaryMap_59 (fn: Matmul),28623.0,25161,-3462.0,212582.0,213598,1016.0,183959.0,188437,4478.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
60,BinaryMap,BinaryMap_60 (fn: Matmul),28611.0,25161,-3450.0,202478.0,213598,11120.0,173867.0,188437,14570.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
